resolution,index,country,as_of,latest,ewma_baseline,alarm_3p,alarm_3p_alert,alarm_5p,alarm_5p_alert,cusum,cusum_alert
Daily,lexicon,Angola,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Antarctica,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Antigua & Barbuda,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Argentina,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Armenia,2026-06-30,0.0,0.0,-0.03,NORMAL,-0.03,NORMAL,0.0,NORMAL
Daily,lexicon,Aruba,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Australia,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Austria,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Azerbaijan,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Bahamas,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Bahrain,2026-06-30,0.0,0.0,-0.02,NORMAL,-0.02,NORMAL,0.0,NORMAL
Daily,lexicon,Bangladesh,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Barbados,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Belarus,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Belgium,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Belize,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Benin,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Bermuda,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Bhutan,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Bolivia,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Bosnia & Herzegovina,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Botswana,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Brazil,2026-06-30,0.0,0.0,-0.17,NORMAL,-0.17,NORMAL,7.0,RED
Daily,lexicon,British Virgin Islands,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Brunei,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Bulgaria,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Burkina Faso,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Burundi,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Cambodia,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Cameroon,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Canada,2026-06-30,0.0,0.0,-0.11,NORMAL,-0.11,NORMAL,0.0,NORMAL
Daily,lexicon,Cape Verde,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Cayman Islands,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Central African Republic,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Chad,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Chile,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,China,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Colombia,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Comoros,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Congo - Brazzaville,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Congo - Kinshasa,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Cook Islands,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Costa Rica,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Croatia,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Cuba,2026-06-30,0.0,0.0,-0.01,NORMAL,-0.01,NORMAL,0.0,NORMAL
Daily,lexicon,Curaçao,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Cyprus,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Czechia,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Côte d’Ivoire,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Denmark,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Djibouti,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Dominica,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Dominican Republic,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Ecuador,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Egypt,2026-06-30,0.0,0.0,-0.07,NORMAL,-0.07,NORMAL,0.0,NORMAL
Daily,lexicon,El Salvador,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Equatorial Guinea,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Eritrea,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Estonia,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Eswatini,2026-06-30,0.0,0.0,-0.07,NORMAL,-0.07,NORMAL,0.0,NORMAL
Daily,lexicon,Ethiopia,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Faroe Islands,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Fiji,2026-06-30,0.0,0.0,-0.03,NORMAL,-0.03,NORMAL,0.0,NORMAL
Daily,lexicon,Finland,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,France,2026-06-30,0.0,0.0,-0.06,NORMAL,-0.06,NORMAL,0.0,NORMAL
Daily,lexicon,French Polynesia,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Gabon,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Gambia,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Georgia,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Germany,2026-06-30,0.0,0.0,-0.15,NORMAL,-0.15,NORMAL,0.0,NORMAL
Daily,lexicon,Ghana,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Gibraltar,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Greece,2026-06-30,0.0,0.0,-0.09,NORMAL,-0.09,NORMAL,4.89,YELLOW
Daily,lexicon,Greenland,2026-06-30,0.0,0.0,-0.05,NORMAL,-0.05,NORMAL,0.0,NORMAL
Daily,lexicon,Grenada,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Guadeloupe,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Guam,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Guatemala,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Guinea,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Guinea-Bissau,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Guyana,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Haiti,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Honduras,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Hungary,2026-06-30,0.0,0.0,-0.01,NORMAL,-0.01,NORMAL,0.0,NORMAL
Daily,lexicon,Iceland,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,India,2026-06-30,0.0,0.0,-0.07,NORMAL,-0.07,NORMAL,0.0,NORMAL
Daily,lexicon,Indonesia,2026-06-30,0.0,0.0,-0.03,NORMAL,-0.03,NORMAL,0.0,NORMAL
Daily,lexicon,Iran,2026-06-30,0.0,0.0001,-0.25,NORMAL,-0.25,NORMAL,0.0,NORMAL
Daily,lexicon,Iraq,2026-06-30,0.0,0.0,-0.08,NORMAL,-0.08,NORMAL,0.0,NORMAL
Daily,lexicon,Ireland,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Israel,2026-06-30,0.0,0.0,-0.18,NORMAL,-0.18,NORMAL,0.0,NORMAL
Daily,lexicon,Italy,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Jamaica,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Japan,2026-06-30,0.0,0.0002,-0.19,NORMAL,-0.09,NORMAL,0.0,NORMAL
Daily,lexicon,Jordan,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Kazakhstan,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Kenya,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Kiribati,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Kuwait,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Kyrgyzstan,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Laos,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Latvia,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Lebanon,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Lesotho,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Liberia,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Libya,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Liechtenstein,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Lithuania,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Luxembourg,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Madagascar,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Malawi,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Malaysia,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Maldives,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Mali,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Malta,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Marshall Islands,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Martinique,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Mauritania,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Mauritius,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Mexico,2026-06-30,0.0,0.0,-0.1,NORMAL,-0.1,NORMAL,0.0,NORMAL
Daily,lexicon,Micronesia (Federated States of),2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Moldova,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Monaco,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Mongolia,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Montenegro,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Morocco,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Mozambique,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Myanmar (Burma),2026-06-30,0.0,0.0,-0.06,NORMAL,-0.06,NORMAL,0.0,NORMAL
Daily,lexicon,Namibia,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Nauru,2026-06-30,0.0,0.0,-0.03,NORMAL,-0.03,NORMAL,0.0,NORMAL
Daily,lexicon,Nepal,2026-06-30,0.0,0.0,-0.05,NORMAL,-0.05,NORMAL,0.0,NORMAL
Daily,lexicon,Netherlands,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,New Caledonia,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,New Zealand,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Nicaragua,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Niger,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Nigeria,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Niue,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,North Korea,2026-06-30,0.0,0.0,-0.04,NORMAL,-0.04,NORMAL,0.0,NORMAL
Daily,lexicon,North Macedonia,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Northern Mariana Islands,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Norway,2026-06-30,0.0,0.0,-0.02,NORMAL,-0.02,NORMAL,0.0,NORMAL
Daily,lexicon,Oman,2026-06-30,0.0,0.0,-0.02,NORMAL,-0.02,NORMAL,0.0,NORMAL
Daily,lexicon,Pakistan,2026-06-30,0.0,0.0,-0.07,NORMAL,-0.07,NORMAL,0.0,NORMAL
Daily,lexicon,Palau,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Palestinian Territories,2026-06-30,0.0,0.0,-0.09,NORMAL,-0.09,NORMAL,0.0,NORMAL
Daily,lexicon,Panama,2026-06-30,0.0,0.0,-0.04,NORMAL,-0.04,NORMAL,0.0,NORMAL
Daily,lexicon,Papua New Guinea,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Paraguay,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Peru,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Philippines,2026-06-30,0.0,0.0,-0.06,NORMAL,-0.06,NORMAL,0.0,NORMAL
Daily,lexicon,Poland,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Portugal,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Puerto Rico,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Qatar,2026-06-30,0.0,0.0,-0.07,NORMAL,-0.07,NORMAL,0.0,NORMAL
Daily,lexicon,Romania,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Russia,2026-06-30,0.0018,0.0001,1.11,NORMAL,0.62,NORMAL,3.08,YELLOW
Daily,lexicon,Rwanda,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Réunion,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Samoa,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,San Marino,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Saudi Arabia,2026-06-30,0.0,0.0,-0.04,NORMAL,-0.04,NORMAL,0.0,NORMAL
Daily,lexicon,Senegal,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Serbia,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Seychelles,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Sierra Leone,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Singapore,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Slovakia,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Slovenia,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Solomon Islands,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Somalia,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,South Africa,2026-06-30,0.0,0.0,-0.06,NORMAL,-0.06,NORMAL,0.0,NORMAL
Daily,lexicon,South Korea,2026-06-30,0.0,0.0,-0.15,NORMAL,-0.15,NORMAL,1.99,NORMAL
Daily,lexicon,South Sudan,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Spain,2026-06-30,0.0,0.0,-0.01,NORMAL,-0.01,NORMAL,0.0,NORMAL
Daily,lexicon,Sri Lanka,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,St. Helena,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,St. Kitts & Nevis,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,St. Lucia,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,St. Vincent & Grenadines,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Sudan,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Suriname,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Svalbard & Jan Mayen,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Sweden,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Switzerland,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Syria,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,São Tomé & Príncipe,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Taiwan,2026-06-30,0.0,0.0002,0.06,NORMAL,-0.04,NORMAL,0.0,NORMAL
Daily,lexicon,Tajikistan,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Tanzania,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Thailand,2026-06-30,0.0,0.0,-0.07,NORMAL,-0.07,NORMAL,0.0,NORMAL
Daily,lexicon,Timor-Leste,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Togo,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Tonga,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Trinidad & Tobago,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Tunisia,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Turkey,2026-06-30,0.0,0.0,-0.09,NORMAL,-0.09,NORMAL,0.0,NORMAL
Daily,lexicon,Turkmenistan,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Tuvalu,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,UK,2026-06-30,0.0,0.0,-0.13,NORMAL,-0.13,NORMAL,0.0,NORMAL
Daily,lexicon,US,2026-06-30,0.0004,0.0001,0.31,NORMAL,0.04,NORMAL,1.27,NORMAL
Daily,lexicon,Uganda,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Ukraine,2026-06-30,0.0018,0.0,6.2,RED,3.68,RED,18.35,RED
Daily,lexicon,United Arab Emirates,2026-06-30,0.0,0.0,-0.03,NORMAL,-0.03,NORMAL,0.0,NORMAL
Daily,lexicon,Uruguay,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Uzbekistan,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Vanuatu,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Vatican City,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Venezuela,2026-06-30,0.0,0.0,-0.1,NORMAL,-0.1,NORMAL,0.0,NORMAL
Daily,lexicon,Vietnam,2026-06-30,0.0,0.0,-0.04,NORMAL,-0.04,NORMAL,0.0,NORMAL
Daily,lexicon,Western Sahara,2026-06-30,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Yemen,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Zambia,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lexicon,Zimbabwe,2026-06-30,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Daily,lss,Afghanistan,2026-06-30,0.0,-0.003,0.02,NORMAL,0.02,NORMAL,0.0,NORMAL
Daily,lss,Albania,2026-06-30,0.0,-0.0043,0.05,NORMAL,0.05,NORMAL,0.0,NORMAL
Daily,lss,Algeria,2026-06-30,0.0,-0.0096,0.09,NORMAL,0.09,NORMAL,0.0,NORMAL
Daily,lss,American Samoa,2026-06-30,0.0,-0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lss,Andorra,2026-06-30,0.0,-0.0005,0.01,NORMAL,0.01,NORMAL,0.0,NORMAL
Daily,lss,Angola,2026-06-30,0.0,-0.0049,0.04,NORMAL,0.04,NORMAL,0.0,NORMAL
Daily,lss,Antarctica,2026-06-30,0.0,-0.0003,0.03,NORMAL,0.03,NORMAL,0.0,NORMAL
Daily,lss,Antigua & Barbuda,2026-06-30,0.0,-0.0022,0.15,NORMAL,0.15,NORMAL,0.0,NORMAL
Daily,lss,Argentina,2026-06-30,0.0,-0.0174,0.08,NORMAL,0.07,NORMAL,0.0,NORMAL
Daily,lss,Armenia,2026-06-30,0.0,-0.0046,0.03,NORMAL,0.03,NORMAL,0.0,NORMAL
Daily,lss,Aruba,2026-06-30,0.0,-0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Daily,lss,Australia,2026-06-30,0.0,-0.0512,0.18,NORMAL,0.18,NORMAL,0.0,NORMAL
Daily,lss,Austria,2026-06-30,0.0,-0.0198,0.12,NORMAL,0.1,NORMAL,0.0,NORMAL
Daily,lss,Azerbaijan,2026-06-30,0.0,-0.0117,0.09,NORMAL,0.09,NORMAL,0.0,NORMAL
